1	6073.8998459963095	380.3962776173
2	6049.000148229253	404.61997263800106
3	6073.81627509796	367.58058973048463
4	6052.068573207799	400.68014232778796
5	6057.605648891478	398.15623844574577
6	6068.681320951765	365.73739167866376
7	6067.73949663791	382.0232633066516
8	6071.930403931563	363.3785534215597
9	6068.417455800387	390.19787613572856
10	6076.512188329553	362.3854803633103
11	6067.71002850693	383.34538721160504
12	6059.280297138516	386.3013298262989
13	6055.246379197915	393.0022210194352
14	6071.905727196066	362.2112420037817
15	6067.146199148295	383.4957919497321
16	6065.031703348363	381.23897833628473
17	6062.287902906725	389.3238750099382
18	6064.313664043904	376.04899786547156
19	6064.959738996867	382.85168216805033
20	6070.892227609562	387.3458667923694
21	6068.361648689258	381.3779292685842
22	6053.553205108136	403.8484630697961
23	6068.081878061016	379.1669793588986
24	6046.146221700523	410.19902632688024
25	6062.672554546508	400.0618200891303
26	6054.304825535693	414.3465803219777
27	6053.419649048739	418.01454875992846
28	6062.813584099713	380.17792144986106
29	6062.073470927306	384.7674510318049
30	6062.096918682734	396.5779326335537
31	6068.75056724999	372.6567030785117
32	6066.121328233154	375.98948740487583
33	6057.033549668667	401.2439482941962
34	6069.06148873263	368.046164376932
35	6051.009107737189	413.459164866247
36	6053.445816624333	403.53623941255785
37	6064.4337034536165	374.8931668127126
38	6065.447079024491	374.29474484174546
39	6061.70381000135	405.98003107989433
40	6054.817230072322	408.8808139220812
41	6067.660726864692	379.4815468340164
42	6063.083610520988	380.1859123751652
43	6063.6507589222865	375.3921572043755
44	6056.352103721122	392.8932697226685
45	6074.663332026547	374.140043151049
46	6061.503535779773	387.28690261924254
47	6057.422279253141	403.795292886649
48	6068.279217649766	378.7235164253521
49	6063.233647869033	392.2835050626205
50	6069.789662709356	373.8310570603285
51	6063.343364910575	392.7496533209764
52	6054.279599913051	393.8933928050608
53	6066.644715641825	383.8922100216132
54	6050.417958881318	404.9704275226939
55	6068.72695088442	366.84030658587756
56	6061.198524331151	398.58599071153554
57	6071.5910551533825	369.16999091875164
58	6056.809354513375	393.06414884101696
59	6064.607676169338	377.8554251777282
60	6072.262119780933	377.7921463590526
61	6067.762892050244	368.9964852896317
62	6073.685926325705	377.9558562166035
63	6069.491566264465	366.25435285477744
64	6052.428393782768	414.01868034094616
65	6053.245865616348	401.1009340063903
66	6068.7778140630935	374.7541745066621
67	6064.6521436495805	375.9344214711276
68	6055.542399121182	406.30765184186123
69	6053.718074839377	402.5326076440499
70	6071.012703373647	375.3897760010786
71	6069.914923512786	368.8581031249912
72	6052.5644701518095	408.88809350505227
73	6049.539628561955	402.8444304963621
74	6067.216861904973	381.8027847339166
75	6054.6241232085895	410.9695742718106
76	6055.50386896192	402.99114695171653
77	6076.236813780098	366.9508893356443
78	6065.736059838568	381.86966883821555
79	6066.343603770911	380.6252982803035
80	6062.636643299228	386.6794176481492
81	6072.695150615549	377.6614483211236
82	6055.420530311345	402.8025855211336
83	6052.3786387075725	407.7659570788328
84	6060.614642453215	384.3632677073748
85	6069.816339430612	371.18805071837306
86	6074.734119274818	368.6197642431054
87	6051.568154852557	404.8638513574495
88	6060.789665036422	380.7449614276914
89	6048.665632737721	408.1069951257673
90	6064.492843364254	376.82150731995984
91	6058.311402987125	406.0394702635046
92	6073.796225786658	372.95877737036415
93	6065.663965593471	377.6023148060521
94	6071.929639802486	381.65801314544143
95	6062.639563497756	394.19367532624295
96	6058.7940867228235	396.0085995072075
97	6067.288134719753	378.533016003257
98	6064.165171003444	374.7311645043314
99	6062.452807910016	408.3307958488534
100	6070.903908651035	381.58115626522886
101	6065.794661965531	383.71580404147113
102	6060.592683437648	390.98713980795765
103	6071.076112334281	379.61307399888466
104	6070.72997607441	363.6169719489974
105	6062.215049540688	385.9079484241712
106	6057.360971373335	398.5279367700703
107	6054.144389384953	418.6331529816343
108	6069.260129872918	384.19087232144324
109	6067.16060105568	385.90226220196854
110	6070.5866082810535	375.0427169893451
111	6071.275184788479	367.0516511814069
112	6063.249448727021	373.5307321974332
113	6064.825147193152	392.73999061939975
114	6067.402926716735	390.5604135154881
115	6059.401019188456	385.67468860124734
116	6066.220050946238	379.6830416473189
117	6057.694250218555	387.1489543582898
118	6051.108316981218	411.3329737804972
119	6058.199587231528	401.9600559764097
120	6052.308936917043	405.35460217049024
121	6066.559610200072	371.8763096515239
122	6075.802943146536	371.38407230149386
123	6057.329394270251	410.7543586794068
124	6051.9613642163495	406.75725794845937
125	6053.3435957629035	409.5197103508092
126	6069.30069830624	380.26684598409446
127	6060.596688041654	374.37102449984263
128	6056.600982938569	398.8669907231664
129	6055.146685513858	412.7767670447833
130	6069.272158129794	381.75766910651123
131	6057.772021867223	403.22978896351395
132	6060.648582450406	378.38482948503
133	6063.806231321884	397.73517578631703
134	6064.981936622616	379.01960810899885
135	6072.555082537902	371.19551253814575
136	6067.9875821585765	379.34749900847584
137	6068.677987058738	391.1577738089397
138	6056.660826801286	400.170789811659
139	6068.569120239157	386.5488336546727
140	6073.844388615962	375.99846496247534
141	6065.646929625833	379.8172040048192
142	6070.625866643996	371.24334608558354
143	6053.99439533643	405.65927175528213
144	6065.433050923067	375.2138719351711
145	6073.853459034043	380.1534554813952
146	6059.174735717515	386.5809326689716
147	6068.80765583171	374.3158439767862
148	6073.031245983236	371.8299607410723
149	6070.675658138517	364.5380219508229
150	6056.765706322837	417.273111883685
151	6062.7679478200025	379.3368578608128
152	6058.557010716161	388.46785951318424
153	6058.100246020388	401.22424631573074
154	6049.955758186261	418.64541652297225
155	6068.523051920751	388.53486448032794
156	6059.638347841466	392.744978107781
157	6059.012994970601	384.75819639489237
158	6060.705030903017	383.41576999431936
159	6061.7023343750025	393.795411918984
160	6062.4161559911545	401.1471552772937
161	6066.005916584769	374.8192589400169
162	6056.952253377221	411.94920989763307
163	6061.769676255505	381.4954649096341
164	6056.583956122336	395.3668832987738
165	6068.696887007338	384.8412802777666
166	6062.80122780283	378.0013336912468
167	6064.052538803753	390.0344553454817
168	6078.1548314165775	375.99390333290324
169	6075.353330189629	377.50842364597696
170	6068.590216571648	383.82050200296993
171	6055.4729815303335	395.5609407090084
172	6062.551478655344	385.0386095934304
173	6068.115790447031	374.51679821103875
174	6055.751454030138	395.8313847263443
175	6068.980326355774	377.6544517323544
176	6071.254199136437	374.0306356891582
177	6072.292740954491	377.1556227936429
